=================================================================
  HSW-SF Pretest Training Loop
  Device : mps
  Nodes  : 20  |  Episodes : 30  |  Steps/ep : 100
=================================================================
[Data] Loading EuroSAT dataset (this may take a moment if downloading...)
  Ep  27 | Step    0 | G-Step   2600 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 1  SplitFed  T_loss=2.498  S_loss=1.121  CritL=292792896.0000  ActL=12554.5879
  Ep  27 | Step   10 | G-Step   2610 |  R=-0.254  V_top=1.0085  η=0.526  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.680  CritL=271157490.9091  ActL=12462.4346
  Ep  27 | Step   20 | G-Step   2620 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=0.820  CritL=259614849.5238  ActL=12509.4430
  Ep  27 | Step   30 | G-Step   2630 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.754  CritL=260278373.6774  ActL=12563.0969
  Ep  27 | Step   40 | G-Step   2640 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.990  CritL=248283472.5854  ActL=12591.0322
  Ep  27 | Step   50 | G-Step   2650 |  R=-0.277  V_top=1.4146  η=0.579  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.689  CritL=248272516.8627  ActL=12655.3071
  Ep  27 | Step   60 | G-Step   2660 |  R=-0.282  V_top=1.3919  η=0.501  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.412  CritL=246629213.7705  ActL=12718.3315
  Ep  27 | Step   70 | G-Step   2670 |  R=-0.282  V_top=1.4319  η=0.533  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.725  CritL=247468036.1690  ActL=12797.3325
  Ep  27 | Step   80 | G-Step   2680 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.956  CritL=247183284.6420  ActL=12861.5472
  Ep  27 | Step   90 | G-Step   2690 |  R=-0.262  V_top=1.4417  η=0.569  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.884  CritL=243640994.1978  ActL=12928.8479

>>> Episode  27 done  |  Return=-207973.40  Avg10=-235699.31  Time=22.5s  Buffer=49356  Alive_nodes=20/20

  Ep  28 | Step    0 | G-Step   2700 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 2  SplitFed  T_loss=1.703  S_loss=1.686  CritL=120549560.0000  ActL=13164.5508
  Ep  28 | Step   10 | G-Step   2710 |  R=-0.253  V_top=1.0085  η=0.526  L_cut=13  FALLBACK  T_loss=0.000  S_loss=1.160  CritL=241655200.7273  ActL=13506.2619
  Ep  28 | Step   20 | G-Step   2720 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.054  CritL=241034359.2381  ActL=13597.7148
  Ep  28 | Step   30 | G-Step   2730 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.225  CritL=237372714.0645  ActL=13615.2372
  Ep  28 | Step   40 | G-Step   2740 |  R=-0.273  V_top=1.3995  η=0.524  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.239  CritL=232036473.1707  ActL=13602.7367
  Ep  28 | Step   50 | G-Step   2750 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=0.472  CritL=236336422.4314  ActL=13636.8877
  Ep  28 | Step   60 | G-Step   2760 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.072  CritL=238419123.0164  ActL=13685.0530
  Ep  28 | Step   70 | G-Step   2770 |  R=-0.282  V_top=1.4319  η=0.533  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.250  CritL=240132474.9296  ActL=13746.2612
  Ep  28 | Step   80 | G-Step   2780 |  R=-0.257  V_top=1.4374  η=0.505  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.061  CritL=239654084.8395  ActL=13810.6780
  Ep  28 | Step   90 | G-Step   2790 |  R=-0.262  V_top=1.4417  η=0.569  L_cut=13  FALLBACK  T_loss=0.000  S_loss=0.803  CritL=238871838.3297  ActL=13885.9857

>>> Episode  28 done  |  Return=-207973.47  Avg10=-235699.29  Time=22.7s  Buffer=50000  Alive_nodes=20/20

  Ep  29 | Step    0 | G-Step   2800 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 9  SplitFed  T_loss=2.174  S_loss=1.903  CritL=154220192.0000  ActL=13921.1777
  Ep  29 | Step   10 | G-Step   2810 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.362  CritL=294929623.2727  ActL=14422.9458
  Ep  29 | Step   20 | G-Step   2820 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.137  CritL=264109529.1429  ActL=14494.5919
  Ep  29 | Step   30 | G-Step   2830 |  R=-34657.632  V_top=1.3103  η=0.514  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.289  CritL=266492520.7742  ActL=14538.5516
  Ep  29 | Step   40 | G-Step   2840 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 1  FALLBACK  T_loss=0.000  S_loss=1.417  CritL=259270045.6585  ActL=14593.2274
  Ep  29 | Step   50 | G-Step   2850 |  R=-0.277  V_top=1.4146  η=0.579  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.869  CritL=254079077.6471  ActL=14628.5906
  Ep  29 | Step   60 | G-Step   2860 |  R=-0.282  V_top=1.3919  η=0.501  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.130  CritL=260228329.1803  ActL=14702.9874
  Ep  29 | Step   70 | G-Step   2870 |  R=-0.281  V_top=1.4319  η=0.533  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=1.422  CritL=260327685.6338  ActL=14742.7639
  Ep  29 | Step   80 | G-Step   2880 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=0.598  CritL=259046474.8642  ActL=14753.2082
  Ep  29 | Step   90 | G-Step   2890 |  R=-0.263  V_top=1.4417  η=0.569  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.396  CritL=259792556.4835  ActL=14819.9331

>>> Episode  29 done  |  Return=-242629.61  Avg10=-232233.32  Time=22.6s  Buffer=50000  Alive_nodes=20/20

  Ep  30 | Step    0 | G-Step   2900 |  R=-0.256  V_top=0.0950  η=69315.265  L_cut= 1  SplitFed  T_loss=3.029  S_loss=2.202  CritL=240312944.0000  ActL=15711.9219
  Ep  30 | Step   10 | G-Step   2910 |  R=-0.253  V_top=1.0085  η=0.526  L_cut=11  FALLBACK  T_loss=0.000  S_loss=0.593  CritL=256357381.8182  ActL=15651.3661
  Ep  30 | Step   20 | G-Step   2920 |  R=-0.306  V_top=1.3265  η=0.536  L_cut=12  FALLBACK  T_loss=0.000  S_loss=0.677  CritL=252016585.9048  ActL=15774.0376
  Ep  30 | Step   30 | G-Step   2930 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.951  CritL=261762802.5806  ActL=15860.0657
  Ep  30 | Step   40 | G-Step   2940 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.519  CritL=264140865.1707  ActL=15896.6376
  Ep  30 | Step   50 | G-Step   2950 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.253  CritL=262440698.3529  ActL=15960.0241
  Ep  30 | Step   60 | G-Step   2960 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=1.444  CritL=261761338.2295  ActL=15998.3943
  Ep  30 | Step   70 | G-Step   2970 |  R=-0.283  V_top=1.4319  η=0.533  L_cut=13  FALLBACK  T_loss=0.000  S_loss=1.104  CritL=266433644.6197  ActL=15992.3663
  Ep  30 | Step   80 | G-Step   2980 |  R=-0.257  V_top=1.4374  η=0.505  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.981  CritL=263651647.6049  ActL=16020.4945
  Ep  30 | Step   90 | G-Step   2990 |  R=-0.263  V_top=1.4417  η=0.569  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.799  CritL=262458176.5275  ActL=16025.8707

>>> Episode  30 done  |  Return=-242629.91  Avg10=-235698.85  Time=22.5s  Buffer=50000  Alive_nodes=20/20

[Agent] Checkpoint saved → sac_clf_ep030.pt

=================================================================
  Training complete.
  Final avg return (last 10 episodes): -235698.851
=================================================================
